objectID,bikeRouteName,Geom
225238,Seaside,"{""coordinates"": [[-123.11517511083343, 49.270815054966924], [-123.11510146285033, 49.27088222531448], [-123.11508852847686, 49.270892203974995], [-123.11501976600361, 49.27094525954051], [-123.11501973443865, 49.27094528205991], [-123.11493047860175, 49.271003804560564], [-123.11483910738829, 49.271050676718836], [-123.11481942081252, 49.27106077180101], [-123.11473177303097, 49.271105718800214], [-123.11466335523293, 49.271132810979175], [-123.11462365397372, 49.271148506506705], [-123.11427479161104, 49.27119631610283], [-123.11422077578919, 49.27120371318879], [-123.11406025217195, 49.27119703721192], [-123.11402571482934, 49.27117971597198], [-123.1138153038805, 49.27107419480672], [-123.11379730519143, 49.27106516966535], [-123.11378731769598, 49.27106016108221], [-123.11378727779757, 49.271060146729205], [-123.11365417398135, 49.27102899154456], [-123.1136349554089, 49.27102988028231], [-123.11362523203861, 49.271030330609065], [-123.11360758865602, 49.27103114133409], [-123.1135867357968, 49.271032115325994], [-123.11350302578998, 49.27105746958617], [-123.11347186512964, 49.27108399014052], [-123.11346853119603, 49.27108683049893], [-123.11345087227666, 49.27110185722081], [-123.11333781179367, 49.27117715450988], [-123.11304647965488, 49.2712238443175], [-123.1130464439628, 49.27122386594089], [-123.11288754585748, 49.2713174408834], [-123.1127640692692, 49.2713534513789], [-123.11249187610736, 49.27138905162068], [-123.11249182388198, 49.27138905706864], [-123.11234613295761, 49.271401876643836], [-123.11229591502524, 49.27140874021934], [-123.11220233252199, 49.27142153144649], [-123.11212855149702, 49.271435211898186], [-123.11206092641106, 49.27144775023959], [-123.1119224764586, 49.27147855174593], [-123.11186668269873, 49.27148906988578], [-123.1117819779314, 49.27150503827445], [-123.11170145916387, 49.27151741886912], [-123.11163954160298, 49.27152693985499], [-123.11152847181673, 49.27153505104009], [-123.11146588833907, 49.271537631884115], [-123.11141682495365, 49.27153964465458], [-123.11140314164, 49.27153976758949], [-123.11137739156075, 49.27153997861404], [-123.11130494987417, 49.27154057283952], [-123.11120238802962, 49.27155056990293], [-123.11120233855327, 49.27155057534767], [-123.11110119561141, 49.271565590273774], [-123.11104924240557, 49.27157609083301], [-123.1110019774496, 49.27158563337453], [-123.11100193761212, 49.27158564600608], [-123.11090542035708, 49.27161047547022], [-123.11081196958804, 49.27164006306875], [-123.11071068488711, 49.271664352732756], [-123.11060621146422, 49.27168216972049], [-123.1105358221308, 49.27168960504231], [-123.11049968327025, 49.27169342298699], [-123.11043091673115, 49.271696243058194], [-123.11039191219035, 49.27169784549322], [-123.11032254733723, 49.27170915573516], [-123.1103224951273, 49.271709168378294], [-123.1102557036628, 49.271726032454005], [-123.11019272226712, 49.27174821711254], [-123.11013440237348, 49.271775336554214], [-123.11010645924684, 49.27179209424494], [-123.11008165719431, 49.27180696534287], [-123.11003538057551, 49.27184262049255], [-123.11003533118277, 49.271842663716505], [-123.10999615159865, 49.27188183370958], [-123.10999612417288, 49.27188186431934], [-123.10996469864513, 49.27192389008954], [-123.10984584565368, 49.272046586033056], [-123.10974819191485, 49.27214352197389], [-123.1097237197952, 49.27216782054215], [-123.10972368960174, 49.2721678430588], [-123.10968110960808, 49.27219324992882], [-123.10963287879501, 49.27221397474993], [-123.10958031847179, 49.27222949364127], [-123.10953392257791, 49.272237696272114], [-123.10952458101582, 49.27223935034795], [-123.1094672249672, 49.272243368882144], [-123.10940963166584, 49.27224143369454], [-123.10933004081616, 49.27223782639919]], ""type"": ""LineString""}"
225303,Richards,"{""coordinates"": [[-123.11786601656868, 49.2800944668204], [-123.11945789745212, 49.279040539754014]], ""type"": ""LineString""}"
225320,Pacific,"{""coordinates"": [[-123.13438712967454, 49.27827284546379], [-123.13236909753482, 49.276970694886764], [-123.13236907546052, 49.27697066612746]], ""type"": ""LineString""}"
225356,Drake,"{""coordinates"": [[-123.13077531042522, 49.27802519644653], [-123.13024072926946, 49.27767951979704], [-123.12975512824109, 49.27736556115735]], ""type"": ""LineString""}"
225383,Cassiar,"{""coordinates"": [[-123.02830641662715, 49.28918419269004], [-123.0283060882144, 49.289323952428425]], ""type"": ""LineString""}"
225385,Cassiar,"{""coordinates"": [[-123.02874046743287, 49.28800761424771], [-123.02850045032639, 49.287942912098984], [-123.02844672575016, 49.287941737075606], [-123.02844587590404, 49.287941718394976], [-123.02830938347789, 49.2879387322369]], ""type"": ""LineString""}"
225395,Seaside,"{""coordinates"": [[-123.20565609730023, 49.27494280245046], [-123.20581733374603, 49.27494967463786], [-123.20634516076841, 49.274875885663306], [-123.20639555418312, 49.27492719510113], [-123.20639561348204, 49.27492723907166], [-123.2065715163674, 49.274921004095425], [-123.20660937077328, 49.27491966539346], [-123.20660941066409, 49.27491967071923], [-123.20677086279092, 49.27490938825376], [-123.20701321739243, 49.27492892184149], [-123.20723874287884, 49.27497160005741], [-123.20723878139871, 49.27497160628494], [-123.20790639954437, 49.274925666657445], [-123.20844951430395, 49.27488829178777], [-123.20844956931353, 49.27488829618613], [-123.20869962387428, 49.27489397054007]], ""type"": ""LineString""}"
225396,Seaside,"{""coordinates"": [[-123.20259297679067, 49.27544811802091], [-123.2027893575028, 49.2753461494355], [-123.20295599529149, 49.27530617366485], [-123.2030873218127, 49.2752746684294], [-123.20340371991185, 49.27527410469632], [-123.20340621629914, 49.2752737153075], [-123.20552694990376, 49.27493732928698], [-123.2055269842169, 49.27493731573316], [-123.20565355763645, 49.274942694530715], [-123.20565360851408, 49.27494269713871], [-123.20565609730023, 49.27494280245046]], ""type"": ""LineString""}"
225402,Stanley Park Causeway,"{""coordinates"": [[-123.13594809746576, 49.29521671944339], [-123.13612603084177, 49.29542398059795], [-123.13587677716357, 49.29606007413748], [-123.1359512887923, 49.29633006427615], [-123.13597531950569, 49.29641713699963], [-123.13598785862958, 49.29646257027084], [-123.13600848928947, 49.29646157901234], [-123.13603180707743, 49.29646045865487], [-123.13608774858594, 49.2964577707022], [-123.13610755962709, 49.296456819070386]], ""type"": ""LineString""}"
225413,Carrall,"{""coordinates"": [[-123.10436818741118, 49.28092603683666], [-123.10438647815926, 49.280499291714776]], ""type"": ""LineString""}"
225434,Arbutus Greenway,"{""coordinates"": [[-123.14284598995826, 49.20605499814812], [-123.14238258063547, 49.20566880848107], [-123.14196299095629, 49.205314552164474], [-123.14139551308801, 49.20483947426457]], ""type"": ""LineString""}"
225436,Arbutus Greenway,"{""coordinates"": [[-123.14931928313008, 49.21794227753416], [-123.14917723630704, 49.21770523934619], [-123.14897688834772, 49.217370457902796], [-123.14865335345256, 49.21682055062498], [-123.14841882049481, 49.216420460529925], [-123.14831746868323, 49.21622839031706], [-123.14820469429208, 49.21601467042669], [-123.14820282109547, 49.216010919098615]], ""type"": ""LineString""}"
225439,Arbutus Greenway,"{""coordinates"": [[-123.15528958037787, 49.23457195701087], [-123.15529355917717, 49.2344639438478], [-123.15530339562893, 49.234229874106845], [-123.1553172417975, 49.233827611083484], [-123.15533118074853, 49.2334444943074], [-123.15534638933202, 49.23299586784203], [-123.15536173244143, 49.23258584340504], [-123.15540770204572, 49.23085552022296]], ""type"": ""LineString""}"
225444,Burrard Bridge,"{""coordinates"": [[-123.13592337397375, 49.275790948830526], [-123.13677505807532, 49.27551266803559], [-123.13968758315909, 49.27457679635179]], ""type"": ""LineString""}"
225449,BC Parkway,"{""coordinates"": [[-123.0519970490814, 49.24652952590733], [-123.04979846210209, 49.24564385072175], [-123.04963923102585, 49.245579703183346]], ""type"": ""LineString""}"
225453,Fraser River Trail,"{""coordinates"": [[-123.05096340100758, 49.20539505560676], [-123.05103148878966, 49.20547512325218], [-123.05112589183157, 49.20546617796206], [-123.05121825365032, 49.20545480477018], [-123.05130302132169, 49.205434622186914], [-123.05137805396726, 49.20541435301955], [-123.051455012684, 49.205395433139174], [-123.05154170871971, 49.20537893579352], [-123.05162829615129, 49.20536630640827], [-123.05171885339139, 49.205362488771094], [-123.05180737600243, 49.20535993131686], [-123.05190179058374, 49.20536366605514], [-123.05199995130899, 49.20537621262025], [-123.05208667641355, 49.205387594870906], [-123.05217714492993, 49.20540644056112], [-123.05225403117433, 49.20542718043828], [-123.05237066707934, 49.20546103358035], [-123.0524225291132, 49.205475219922086], [-123.05249872496118, 49.20548552720606], [-123.05257356109055, 49.20549394694619], [-123.05264409419712, 49.20550057043961], [-123.05270454289354, 49.20549865386092], [-123.05276929272496, 49.20549673618522], [-123.05282974543576, 49.205498596663645], [-123.05288012577859, 49.205503250263675], [-123.0529247349941, 49.205510784081156], [-123.05297376875399, 49.20552587100068], [-123.05301838502375, 49.2055399704447], [-123.05305576325435, 49.20555883980324], [-123.05309756524711, 49.205587059524426], [-123.05313643612963, 49.20562670280443], [-123.05320273365045, 49.20569547279983], [-123.05325462243748, 49.20573412056001], [-123.05329430404436, 49.20574612356973]], ""type"": ""LineString""}"
225477,Arbutus Greenway,"{""coordinates"": [[-123.15237402867392, 49.263819658060704], [-123.1523814910684, 49.26365954430781], [-123.15239350763247, 49.263313961330276]], ""type"": ""LineString""}"
225493,Fraser River Trail,"{""coordinates"": [[-123.06258775549998, 49.20607990155791], [-123.06259338465055, 49.20606933983084], [-123.06259865770089, 49.20605944934544], [-123.06261468808334, 49.20604051005915], [-123.06263527067965, 49.20602359044434], [-123.06265069983823, 49.206014522915304], [-123.06265993238048, 49.20600911083557], [-123.0626690366313, 49.20600538634194], [-123.06268799024467, 49.205997660792626], [-123.0627185301028, 49.20598936314549], [-123.06275080284176, 49.205984586206704], [-123.0627776740581, 49.20598361810399], [-123.06278375831644, 49.20598340070901], [-123.06278383656736, 49.20598339886742], [-123.06312086519618, 49.20598348504015], [-123.06323960765195, 49.20597649551142], [-123.06333570169413, 49.20596286266318], [-123.06342171185844, 49.205943749042], [-123.06351416552643, 49.20591662780038], [-123.06360484303676, 49.20588448718865], [-123.0636051394396, 49.205884381780486], [-123.06365328538895, 49.20587773292193], [-123.06370191174203, 49.205871018112674], [-123.06375013685705, 49.205867235071025], [-123.06380005041208, 49.205863318845786], [-123.06389887638665, 49.205861648661454], [-123.06396952770771, 49.20587212865258], [-123.06400643588147, 49.20588077607224], [-123.06403769715233, 49.20588809980496], [-123.06410259613484, 49.20590911099678], [-123.06416330060918, 49.205935065597636], [-123.06421882144322, 49.20596543703972], [-123.06426855695032, 49.205999934217715], [-123.06431173217491, 49.20603804843681], [-123.06432301321212, 49.2060509036274], [-123.06434778476412, 49.20607912875826], [-123.06436362771117, 49.20609610214771], [-123.06437334046906, 49.20610646381197], [-123.06438227844654, 49.20611327816313], [-123.06440524583616, 49.20613071892886], [-123.06444251723029, 49.20615138282018], [-123.06446845585373, 49.20616166705832], [-123.06448442368765, 49.20616799712887], [-123.06452972193713, 49.2061799328739], [-123.06457739032096, 49.20618701161614], [-123.06460196608774, 49.20618808540468], [-123.06462618351571, 49.20618914319696], [-123.06465343272895, 49.2061874161431], [-123.06467485870766, 49.206186057552486], [-123.06470666400793, 49.20618292286989], [-123.06476937136287, 49.2061767412393], [-123.0648212753277, 49.2061745568501], [-123.06486468444132, 49.206172730723424], [-123.06494825416257, 49.20617409962212], [-123.06496023132998, 49.2061742943814], [-123.06496028899282, 49.20617429614803], [-123.06496048258141, 49.2061743068335], [-123.06511770818882, 49.20618095218001]], ""type"": ""LineString""}"
225517,Pacific,"{""coordinates"": [[-123.10213312410792, 49.2768076181788], [-123.10220846669581, 49.27667150567878], [-123.10226413187495, 49.27661958029303], [-123.10228592357036, 49.27660198711081]], ""type"": ""LineString""}"
225543,Windsor,"{""coordinates"": [[-123.08477510843412, 49.2309451516388], [-123.08263588687633, 49.23089128912696], [-123.08263584429619, 49.230891289157405]], ""type"": ""LineString""}"
225548,Carrall,"{""coordinates"": [[-123.10427102450097, 49.283277093212035], [-123.10427101482286, 49.2832770680343], [-123.10428385766299, 49.28297138059637], [-123.10429302203667, 49.28275100581066]], ""type"": ""LineString""}"
225580,Burrard,"{""coordinates"": [[-123.14564552153324, 49.26802667815717], [-123.14563255678752, 49.26759573260053]], ""type"": ""LineString""}"
225602,Arbutus Greenway,"{""coordinates"": [[-123.15042718940573, 49.26651238914742], [-123.15053126657318, 49.26649731526533], [-123.1507292301082, 49.26646047908758], [-123.15090640136975, 49.26641530868634], [-123.15099242623644, 49.266386683302365], [-123.1511681062584, 49.26632822403386], [-123.15124467364757, 49.26629363532063], [-123.15137380293609, 49.266225712541484], [-123.15139580545076, 49.266214139268406], [-123.15151216074655, 49.266152936297004], [-123.15167321186908, 49.26605063122466], [-123.15183239663912, 49.265918164758375], [-123.15197031809285, 49.26579152704634], [-123.1520975408511, 49.26564517946438], [-123.15213093848772, 49.265593177391004], [-123.1521621825918, 49.26556678569408], [-123.15216222097577, 49.26556675236128]], ""type"": ""LineString""}"
225613,Seaside,"{""coordinates"": [[-123.15970576758771, 49.27279933590736], [-123.15496702714076, 49.272723975439376]], ""type"": ""LineString""}"
225744,Adanac,"{""coordinates"": [[-123.10212468627371, 49.27764240034696], [-123.10212474126399, 49.27764239849934], [-123.10212529939722, 49.27764237102047], [-123.10298568468637, 49.27760014678674], [-123.10303381588763, 49.277598367808324], [-123.1030491967915, 49.27759792232353], [-123.10312620083747, 49.277597273434814], [-123.10321843840755, 49.27759934542381], [-123.10321853877899, 49.277599348932235], [-123.10332590044108, 49.27760571601746], [-123.10341729028907, 49.277614620448006], [-123.10349266506445, 49.277624440468806], [-123.103492809465, 49.27762446012887], [-123.10357424119648, 49.27763855547937], [-123.10364407566372, 49.27764916474741], [-123.10378262821315, 49.277664441041544], [-123.10394054478974, 49.27768192246253], [-123.10394063417961, 49.27768193407585], [-123.10409544468165, 49.277709028533486]], ""type"": ""LineString""}"
225745,Adanac,"{""coordinates"": [[-123.10409544468165, 49.277709028533486], [-123.1042068458084, 49.27773291647767], [-123.1044678153681, 49.27778310963004], [-123.10508389628858, 49.27787873109347], [-123.1061474701193, 49.27805537425138]], ""type"": ""LineString""}"
